work_year,experience_level,job_title,salary_in_usd,company_location,company_size
2023,SE,Data Scientist,132500,US,M
2023,MI,Data Analyst,109000,US,M
2023,MI,Data Analyst,62000,US,M
2023,SE,Data Engineer,110000,US,M
2023,SE,Data Engineer,70000,US,M
2023,SE,Machine Learning Engineer,238000,US,M
2023,SE,Machine Learning Engineer,176000,US,M
2023,MI,Data Engineer,179000,US,M
2023,MI,Data Engineer,112000,US,M
2023,SE,Machine Learning Engineer,238000,US,M
2023,SE,Machine Learning Engineer,176000,US,M
2023,SE,Data Engineer,151250,US,M
2023,SE,Data Engineer,96800,US,M
2023,MI,Data Specialist,109000,US,M
2023,MI,Data Specialist,62000,US,M
2023,MI,Data Scientist,162000,US,M
2023,MI,Data Scientist,108000,US,M
2023,SE,Machine Learning Engineer,238000,US,M
2023,SE,Machine Learning Engineer,176000,US,M
2023,MI,Business Intelligence Analyst,189000,US,M
2023,MI,Business Intelligence Analyst,118100,US,M
2023,EN,Machine Learning Engineer,126000,US,M
2023,EN,Machine Learning Engineer,93000,US,M
2023,SE,Data Science,160000,US,M
2023,SE,Data Science,150000,US,M
2023,EX,Director of Data Science,237500,US,M
2023,EX,Director of Data Science,157500,US,M
2023,SE,Data Science,145000,US,M
2023,SE,Data Science,115000,US,M
2023,SE,Data Scientist,140000,US,M
2023,SE,Data Scientist,100000,US,M
2023,SE,Data Analyst,89000,US,M
2023,SE,Data Analyst,76000,US,M
2023,SE,Machine Learning Engineer,238000,US,M
2023,SE,Machine Learning Engineer,176000,US,M
2023,SE,Data Architect,263100,US,M
2023,SE,Data Architect,126300,US,M
2023,SE,Machine Learning Engineer,319000,US,M
2023,SE,Machine Learning Engineer,221000,US,M
2023,SE,Data Engineer,200000,US,M
2023,SE,Data Engineer,150000,US,M
2023,MI,Data Engineer,220000,CA,M
2023,MI,Data Engineer,190000,CA,M
2023,MI,Data Product Owner,86128,GB,M
2023,MI,Data Product Owner,55926,GB,M
2023,SE,Data Analyst,116700,US,M
2023,SE,Data Analyst,93400,US,M
2023,MI,Data Developer,100000,US,M
2023,MI,Data Developer,95000,US,M
2023,SE,Data Engineer,151000,CA,M
2023,SE,Data Engineer,95000,CA,M
2023,SE,Machine Learning Infrastructure Engineer,247000,US,M
2023,SE,Machine Learning Infrastructure Engineer,152000,US,M
2023,SE,Data Scientist,268000,US,M
2023,SE,Data Scientist,137500,US,M
2023,SE,Research Engineer,150000,US,M
2023,SE,Research Engineer,80000,US,M
2023,SE,Data Engineer,187100,US,M
2023,SE,Data Engineer,107600,US,M
2023,SE,Data Scientist,184800,US,M
2023,SE,Data Scientist,161900,US,M
2023,SE,Data Scientist,212000,US,M
2023,SE,Data Scientist,93300,US,M
2023,SE,Data Architect,184000,US,M
2023,SE,Data Architect,96000,US,M
2023,MI,Data Engineer,127900,CA,M
2023,MI,Data Engineer,85300,CA,M
2023,MI,Analytics Engineer,204000,US,M
2023,MI,Analytics Engineer,112500,US,M
2023,MI,Data Scientist,166000,US,M
2023,MI,Data Scientist,73100,US,M
2023,SE,Data Product Manager,220000,US,M
2023,SE,Data Product Manager,137500,US,M
2023,MI,Machine Learning Engineer,204500,US,M
2023,MI,Machine Learning Engineer,142200,US,M
2023,SE,Data Scientist,170000,US,M
2023,SE,Data Scientist,140000,US,M
2023,MI,Research Engineer,150000,US,M
2023,MI,Research Engineer,80000,US,M
2023,SE,Data Lead,175000,CA,M
2023,SE,Data Lead,150000,CA,M
2023,SE,Data Analyst,116000,US,M
2023,SE,Data Analyst,110000,US,M
2023,EN,Data Analyst,132000,US,M
2023,EN,Data Analyst,104000,US,M
2023,SE,Machine Learning Engineer,175000,US,M
2023,SE,Machine Learning Engineer,141000,US,M
2023,SE,Data Product Manager,198000,US,M
2023,SE,Data Product Manager,151000,US,M
2023,EN,Data Analyst,104000,US,M
2023,EN,Data Analyst,83000,US,M
2023,EN,Data Scientist,150000,US,M
2023,EN,Data Scientist,100000,US,M
2023,MI,Data Scientist,204500,US,M
2023,MI,Data Scientist,142200,US,M
2023,SE,Data Engineer,185000,US,M
2023,SE,Data Engineer,130000,US,M
2023,SE,Data Scientist,250000,US,M
2023,SE,Data Scientist,125000,US,M
2023,SE,Data Scientist,100000,US,M
2023,SE,Data Scientist,81500,US,M
2023,SE,Data Analyst,192000,US,M
2023,SE,Data Analyst,120500,US,M
2023,SE,Data Engineer,247300,US,M
2023,SE,Data Engineer,139700,US,M
2023,SE,Data Scientist,64781,ES,M
2023,SE,Data Scientist,41027,ES,M
2023,EX,Data Science,218000,US,M
2023,EX,Data Science,168000,US,M
2023,MI,Data Scientist,119200,US,M
2023,MI,Data Scientist,86600,US,M
2023,SE,Machine Learning Engineer,184800,US,M
2023,SE,Machine Learning Engineer,161900,US,M
2023,MI,Data Engineer,128600,US,M
2023,MI,Data Engineer,100000,US,M
2023,EN,Machine Learning Engineer,162240,US,M
2023,EN,Machine Learning Engineer,47840,US,M
2023,SE,Data Scientist,205500,US,M
2023,SE,Data Scientist,128500,US,M
2023,SE,Data Architect,164000,US,M
2023,SE,Data Architect,117000,US,M
2023,SE,AI Engineer,142352,US,M
2023,SE,AI Engineer,95325,US,M
2023,MI,Business Intelligence Engineer,47238,GB,M
2023,MI,Business Intelligence Engineer,42030,GB,M
2023,MI,Machine Learning Engineer,247500,US,M
2023,MI,Machine Learning Engineer,172200,US,M
2023,EN,Data Analyst,47238,AU,M
2023,EN,Data Analyst,42030,AU,M
2023,SE,Business Intelligence Analyst,61520,GB,M
2023,SE,Business Intelligence Analyst,40603,GB,M
2023,MI,Data Analyst,134000,US,M
2023,MI,Data Analyst,90000,US,M
2023,SE,Data Engineer,204000,US,M
2023,SE,Data Engineer,163200,US,M
2023,SE,Data Architect,168000,US,M
2023,SE,Data Architect,143000,US,M
2023,SE,Data Scientist,142352,US,M
2023,SE,Data Scientist,95325,US,M
2023,SE,Data Analyst,105000,US,M
2023,SE,Data Analyst,100000,US,M
2023,MI,Data Engineer,179000,US,M
2023,MI,Data Engineer,112000,US,M
2023,SE,Data Integration Engineer,150000,US,M
2023,SE,Data Integration Engineer,125000,US,M
2023,EN,Research Analyst,131000,US,L
2023,EN,Research Analyst,54400,US,L
2023,EN,Data Management Analyst,120000,US,M
2023,EN,Data Management Analyst,50000,US,M
2023,SE,Data Engineer,170000,US,M
2023,SE,Data Engineer,120000,US,M
2023,SE,Data Scientist,359170,US,M
2023,SE,Data Scientist,295490,US,M
2023,EN,Data Analyst,102000,US,M
2023,EN,Data Analyst,92000,US,M
2023,EN,Business Intelligence Analyst,132567,US,M
2023,EN,Business Intelligence Analyst,96412,US,M
2023,MI,Applied Scientist,222200,US,L
2023,MI,Applied Scientist,136000,US,L
2023,SE,Data Engineer,230000,US,M
2023,SE,Data Engineer,170000,US,M
2023,MI,Data Engineer,110000,US,M
2023,MI,Data Engineer,90000,US,M
2023,SE,Data Scientist,172800,US,M
2023,SE,Data Scientist,110000,US,M
2023,SE,Research Scientist,135842,US,M
2023,SE,Research Scientist,98794,US,M
2023,SE,Machine Learning Engineer,331640,US,M
2023,SE,Machine Learning Engineer,267720,US,M
2023,SE,Research Engineer,266450,US,M
2023,SE,Research Engineer,177700,US,M
2023,EN,Research Engineer,350000,US,M
2023,EN,Research Engineer,250000,US,M
2023,MI,ML Engineer,155000,US,M
2023,MI,ML Engineer,125000,US,M
2023,SE,Research Scientist,278700,US,M
2023,SE,Research Scientist,159300,US,M
2023,MI,AI Engineer,171000,US,M
2023,MI,AI Engineer,151000,US,M
2023,SE,Research Engineer,266450,US,M
2023,SE,Research Engineer,177700,US,M
2023,MI,BI Developer,100000,US,M
2023,MI,BI Developer,80000,US,M
2023,SE,Data Engineer,174990,US,M
2023,SE,Data Engineer,132624,US,M
2023,MI,Data Visualization Specialist,166000,US,M
2023,MI,Data Visualization Specialist,73100,US,M
2023,SE,Machine Learning Engineer,212000,US,M
2023,SE,Machine Learning Engineer,93300,US,M
2023,SE,Data Architect,210100,US,M
2023,SE,Data Architect,95500,US,M
2023,SE,Data Engineer,184600,US,M
2023,SE,Data Engineer,99400,US,M
2023,SE,Research Engineer,184800,US,M
2023,SE,Research Engineer,107100,US,M
2023,SE,Business Intelligence Engineer,205000,US,M
2023,SE,Business Intelligence Engineer,155400,US,M
2023,EN,Data Analyst,75065,US,M
2023,EN,Data Analyst,41419,US,M
2023,MI,Data Scientist,169000,US,M
2023,MI,Data Scientist,105500,US,M
2023,MI,Data Scientist,113563,AU,M
2023,MI,Data Scientist,102927,AU,M
2023,MI,Data Analyst,90500,US,M
2023,MI,Data Analyst,42400,US,M
2023,SE,Data Scientist,234000,US,M
2023,SE,Data Scientist,146000,US,M
2023,MI,Data Scientist,212000,US,M
2023,MI,Data Scientist,93300,US,M
2023,SE,Data Scientist,140000,US,M
2023,SE,Data Scientist,100000,US,M
2023,MI,Research Engineer,128167,US,M
2023,MI,Research Engineer,85445,US,M
2023,SE,Data Scientist,212000,US,M
2023,SE,Data Scientist,93400,US,M
2023,MI,BI Analyst,172300,US,M
2023,MI,BI Analyst,86100,US,M
2023,MI,Data Engineer,138000,US,M
2023,MI,Data Engineer,86000,US,M
2023,EN,Research Analyst,179000,US,M
2023,EN,Research Analyst,112000,US,M
2023,SE,Analytics Engineer,700000,US,M
2023,SE,Analytics Engineer,150000,US,M
2023,SE,Data Scientist,179000,US,M
2023,SE,Data Scientist,112000,US,M
2023,SE,Data Analyst,122000,US,M
2023,SE,Data Analyst,94000,US,M
2023,SE,Data Science Consultant,122000,US,M
2023,SE,Data Science Consultant,94000,US,M
2023,SE,Data Analyst,140130,US,M
2023,SE,Data Analyst,84870,US,M
2023,SE,Business Intelligence Engineer,225000,US,M
2023,SE,Business Intelligence Engineer,180000,US,M
2023,SE,Data Engineer,165000,US,M
2023,SE,Data Engineer,122445,US,M
2023,SE,Data Architect,154101,CA,M
2023,SE,Data Architect,100758,CA,M
2023,MI,Machine Learning Engineer,84000,VN,M
2023,MI,Machine Learning Engineer,48000,VN,M
2023,SE,ML Engineer,275000,US,M
2023,SE,ML Engineer,187000,US,M
2023,MI,Research Scientist,212800,US,L
2023,MI,Research Scientist,124100,US,L
2023,EN,Data Scientist,130000,US,M
2023,EN,Data Scientist,80000,US,M
2023,SE,Data Scientist,160000,US,M
2023,SE,Data Scientist,130000,US,M
2023,SE,Machine Learning Engineer,240810,US,M
2023,SE,Machine Learning Engineer,126800,US,M
2023,SE,Data Science Engineer,145000,US,M
2023,SE,Data Science Engineer,135000,US,M
2023,SE,Data Architect,222000,US,M
2023,SE,Data Architect,132000,US,M
2023,SE,Applied Scientist,250000,US,M
2023,SE,Applied Scientist,170000,US,M
2023,SE,Machine Learning Infrastructure Engineer,250000,US,M
2023,SE,Machine Learning Infrastructure Engineer,150000,US,M
2023,SE,Data Architect,222000,US,M
2023,SE,Data Architect,132000,US,M
2023,EN,Business Intelligence Analyst,49216,GB,M
2023,EN,Business Intelligence Analyst,43064,GB,M
2023,SE,Business Data Analyst,94000,US,L
2023,SE,Data Science,110000,US,M
2023,SE,Data Science,70000,US,M
2023,SE,Data Science,245000,US,M
2023,SE,Data Science,185000,US,M
2023,SE,Data Science,207900,US,M
2023,SE,Data Science,158400,US,M
2023,SE,Data Science,138000,US,M
2023,SE,Data Science,86000,US,M
2023,SE,Data Science,135800,US,M
2023,SE,Data Science,95100,US,M
2023,SE,Data Science,135800,US,M
2023,SE,Data Science,95100,US,M
2023,SE,Data Engineer,190000,US,M
2023,SE,Data Engineer,160000,US,M
2023,SE,Applied Scientist,260000,US,L
2023,SE,Applied Scientist,136000,US,L
2023,SE,Data Architect,180000,US,M
2023,SE,Data Architect,166375,US,M
2023,SE,Applied Scientist,212800,US,L
2023,SE,Applied Scientist,115100,US,L
2023,MI,Data Specialist,60000,US,M
2023,MI,Data Specialist,48000,US,M
2023,MI,Data Scientist,60000,US,M
2023,MI,Data Scientist,55000,US,M
2023,SE,Research Scientist,205500,US,M
2023,SE,Research Scientist,132500,US,M
2023,SE,Data Analyst,122000,US,M
2023,SE,Data Analyst,94000,US,M
2023,MI,Data Science,223600,US,L
2023,MI,Data Science,115000,US,L
2023,MI,Research Scientist,165000,US,M
2023,MI,Research Scientist,150000,US,M
2023,EN,Research Analyst,62000,US,M
2023,EN,Research Analyst,49000,US,M
2023,SE,Machine Learning Operations Engineer,160000,US,M
2023,SE,Machine Learning Operations Engineer,140000,US,M
2023,EN,Data Analyst,106100,US,M
2023,EN,Data Analyst,74300,US,M
2023,EN,Data Analyst,54137,GB,M
2023,EN,Data Analyst,43925,GB,M
2023,SE,Data Scientist,245000,US,M
2023,SE,Data Scientist,185000,US,M
2023,MI,Data Manager,132300,US,M
2023,MI,Data Manager,93000,US,M
2023,SE,Data Architect,234000,US,M
2023,SE,Data Architect,146000,US,M
2023,SE,Data Manager,96600,US,M
2023,SE,Data Manager,55200,US,M
2023,EN,Data Analyst,83300,US,M
2023,EN,Data Analyst,47500,US,M
2023,EN,Data Visualization Specialist,99300,US,M
2023,EN,Data Visualization Specialist,82800,US,M
2023,SE,Data Architect,145000,US,M
2023,SE,Data Architect,110841,US,M
2023,MI,Data Analyst,101000,US,M
2023,MI,Data Analyst,50000,US,M
2023,SE,Data Engineer,182500,US,M
2023,SE,Data Engineer,121700,US,M
2023,SE,Data Analyst,134500,US,M
2023,SE,Data Analyst,91460,US,M
2023,SE,Data Scientist,150000,US,M
2023,SE,Data Scientist,130000,US,M
2023,EN,Data Analyst,41827,GB,M
2023,EN,Data Analyst,37944,GB,M
2023,EN,Research Analyst,75753,US,M
2023,EN,Research Analyst,47423,US,M
2023,SE,Analytics Engineer,130000,CA,M
2023,SE,Analytics Engineer,110000,CA,M
2023,SE,Data Engineer,124935,US,M
2023,SE,Data Engineer,76050,US,M
2023,SE,Data Engineer,286000,US,M
2023,SE,Data Engineer,143000,US,M
2023,MI,Data Engineer,106400,US,M
2023,MI,Data Engineer,70000,US,M
2023,MI,Data Engineer,133000,US,M
2023,MI,Data Engineer,58400,US,M
2023,SE,Data Engineer,243600,US,M
2023,SE,Data Engineer,148200,US,M
2023,EN,Data Analyst,131600,US,M
2023,EN,Data Analyst,82400,US,M
2023,SE,Machine Learning Engineer,245700,US,M
2023,SE,Machine Learning Engineer,132300,US,M
2023,EN,Data Analyst,155750,US,M
2023,EN,Data Analyst,79350,US,M
2023,SE,Data Engineer,234000,US,M
2023,SE,Data Engineer,117000,US,M
2023,SE,AI Engineer,242000,US,M
2023,SE,AI Engineer,106200,US,M
2023,SE,Data Analyst,123900,US,M
2023,SE,Data Analyst,75000,US,M
2023,MI,Data Engineer,136500,US,M
2023,MI,Data Engineer,123500,US,M
2023,SE,Data Engineer,227500,US,M
2023,SE,Data Engineer,145600,US,M
2023,SE,Machine Learning Engineer,186754,US,M
2023,SE,Machine Learning Engineer,101000,US,M
2023,EN,Data Scientist,149800,US,M
2023,EN,Data Scientist,70800,US,M
2023,MI,Data Engineer,132000,US,M
2023,MI,Data Engineer,111000,US,M
2023,MI,Data Engineer,180000,US,M
2023,MI,Data Engineer,162000,US,M
2023,SE,Data Analyst,150000,US,M
2023,SE,Data Analyst,135000,US,M
2023,SE,Data Engineer,172700,IN,M
2023,SE,Data Engineer,82900,IN,M
2023,SE,Analytics Engineer,115000,US,M
2023,SE,Analytics Engineer,95000,US,M
2023,MI,Research Scientist,238000,US,M
2023,MI,Research Scientist,144500,US,M
2023,SE,Machine Learning Engineer,145000,US,M
2023,SE,Machine Learning Engineer,98500,US,M
2023,MI,Data Scientist,209300,US,M
2023,MI,Data Scientist,123800,US,M
2023,EN,Data Analyst Lead,18000,NG,S
2023,EN,Machine Learning Engineer,130400,US,M
2023,EN,Machine Learning Engineer,70800,US,M
2023,MI,Data Engineer,160000,US,M
2023,MI,Data Engineer,75000,US,M
2023,SE,Data Engineer,247300,US,M
2023,SE,Data Engineer,139700,US,M
2023,SE,Machine Learning Engineer,300000,US,M
2023,SE,Machine Learning Engineer,200000,US,M
2023,SE,Research Scientist,278700,US,M
2023,SE,Research Scientist,159300,US,M
2023,SE,Data Scientist,254900,US,M
2023,SE,Data Scientist,203920,US,M
2023,SE,Data Scientist,191200,US,M
2023,SE,Data Scientist,170186,US,M
2023,SE,Machine Learning Engineer,300000,US,M
2023,SE,Machine Learning Engineer,200000,US,M
2023,SE,Data Analyst,150000,US,M
2023,SE,Data Analyst,125000,US,M
2023,EX,NLP Engineer,200000,US,M
2023,EX,NLP Engineer,150000,US,M
2023,MI,Data Developer,100000,US,M
2023,MI,Data Developer,95000,US,M
2023,SE,Research Scientist,278700,US,M
2023,SE,Research Scientist,159300,US,M
2023,SE,MLOps Engineer,247300,US,M
2023,SE,MLOps Engineer,139700,US,M
2023,MI,Research Scientist,212800,US,L
2023,MI,Research Scientist,124100,US,L
2023,SE,Marketing Data Scientist,90000,US,L
2023,SE,Data Architect,198000,US,M
2023,SE,Data Architect,94000,US,M
2023,SE,Applied Scientist,219100,US,M
2023,SE,Applied Scientist,118500,US,M
2023,SE,Data Engineer,160000,US,M
2023,SE,Data Engineer,128000,US,M
2023,EN,Data Engineer,60000,US,M
2023,EN,Data Engineer,48000,US,M
2023,EX,Data Engineer,234000,US,M
2023,EX,Data Engineer,146000,US,M
2023,SE,Data Scientist,179000,US,M
2023,SE,Data Scientist,112000,US,M
2023,MI,Data Analyst,130100,US,M
2023,MI,Data Analyst,75000,US,M
2023,MI,Business Intelligence Manager,166500,US,M
2023,MI,Business Intelligence Manager,104000,US,M
2023,MI,AI Engineer,166000,US,M
2023,MI,AI Engineer,73100,US,M
2023,EN,Research Engineer,98000,US,M
2023,EN,Research Engineer,73000,US,M
2023,MI,Machine Learning Engineer,247500,US,M
2023,MI,Machine Learning Engineer,172200,US,M
2023,SE,Analytics Engineer,183540,US,M
2023,SE,Analytics Engineer,132000,US,M
2023,MI,Research Scientist,240000,US,M
2023,MI,Research Scientist,133000,US,M
2023,SE,Data Scientist,273500,US,M
2023,SE,Data Scientist,182500,US,M
2023,EN,Data Analyst,92280,GB,M
2023,EN,Data Analyst,67672,GB,M
2023,SE,Research Engineer,240960,US,M
2023,SE,Research Engineer,176000,US,M
2023,MI,Research Scientist,150000,US,M
2023,MI,Research Scientist,130000,US,M
2023,SE,Data Engineer,150000,US,M
2023,SE,Data Engineer,130000,US,M
2023,SE,Data Analyst,123040,GB,M
2023,SE,Data Analyst,92280,GB,M
2023,EN,Research Scientist,162240,US,M
2023,EN,Research Scientist,47840,US,M
2023,EN,Data Analyst,162240,US,M
2023,EN,Data Analyst,47840,US,M
2023,MI,Data Scientist,296980,US,M
2023,MI,Data Scientist,123740,US,M
2023,SE,ML Engineer,247250,US,M
2023,SE,ML Engineer,160000,US,M
2023,EN,Business Intelligence Analyst,91875,CA,M
2023,EN,Business Intelligence Analyst,55125,CA,M
2023,SE,Machine Learning Engineer,220000,US,M
2023,SE,Machine Learning Engineer,146000,US,M
2023,SE,Data Architect,200000,US,M
2023,SE,Data Architect,115000,US,M
2023,SE,Machine Learning Engineer,370000,US,M
2023,SE,Machine Learning Engineer,220000,US,M
2023,MI,Machine Learning Engineer,72000,VN,M
2023,MI,Machine Learning Engineer,48000,VN,M
2023,MI,Business Intelligence Engineer,185000,US,L
2023,MI,Business Intelligence Engineer,79600,US,L
2023,SE,Data Science Consultant,125000,US,M
2023,SE,Data Science Consultant,122000,US,M
2023,SE,Data Scientist,250000,US,M
2023,SE,Data Scientist,175000,US,M
2023,SE,Applied Scientist,260000,US,L
2023,SE,Applied Scientist,136000,US,L
2023,SE,Data Scientist,235000,US,M
2023,SE,Data Scientist,175000,US,M
2023,SE,Machine Learning Engineer,185000,US,M
2023,SE,Machine Learning Engineer,128000,US,M
2023,EX,Data Engineer,350000,US,M
2023,EX,Data Engineer,268000,US,M
2023,MI,Applied Scientist,222200,US,L
2023,MI,Applied Scientist,136000,US,L
2023,SE,Data Architect,180000,US,M
2023,SE,Data Architect,115000,US,M
2023,EN,Business Intelligence Analyst,100000,US,M
2023,EN,Business Intelligence Analyst,80000,US,M
2023,SE,Data Analyst,234485,US,M
2023,SE,Data Analyst,112655,US,M
2023,SE,Data Engineer,234000,US,M
2023,SE,Data Engineer,146000,US,M
2023,MI,Data Scientist,199700,US,M
2023,MI,Data Scientist,70800,US,M
2023,EN,Research Analyst,179000,US,M
2023,EN,Research Analyst,112000,US,M
2023,EN,Data Analyst,99900,US,M
2023,EN,Data Analyst,83000,US,M
2023,SE,Data Engineer,158000,US,M
2023,SE,Data Engineer,90300,US,M
2023,SE,Machine Learning Engineer,266500,US,M
2023,SE,Machine Learning Engineer,152000,US,M
2023,EN,Research Analyst,70000,US,M
2023,EN,Research Analyst,60000,US,M
2023,SE,Data Scientist,187200,US,M
2023,SE,Data Scientist,140400,US,M
2023,SE,Business Intelligence Engineer,225000,US,M
2023,SE,Business Intelligence Engineer,156400,US,M
2023,SE,Data Architect,190900,US,M
2023,SE,Data Architect,109100,US,M
2023,SE,Data Engineer,145000,US,M
2023,SE,Data Engineer,98500,US,M
2023,EN,Research Scientist,195200,US,L
2023,EN,Research Scientist,100400,US,L
2023,MI,Data Analyst,125000,US,M
2023,MI,Data Analyst,100000,US,M
2023,EN,Data Analyst,75065,US,M
2023,EN,Data Analyst,41419,US,M
2023,MI,Data Engineer,181700,US,M
2023,MI,Data Engineer,64300,US,M
2023,SE,Data Scientist,185900,US,M
2023,SE,Data Scientist,129300,US,M
2023,EN,Data Analyst,85000,US,M
2023,EN,Data Analyst,80000,US,M
2023,SE,Data Science Manager,120000,US,M
2023,SE,Data Science Manager,52100,US,M
2023,SE,AI Scientist,219000,US,M
2023,SE,AI Scientist,152000,US,M
2023,SE,Machine Learning Engineer,204500,US,M
2023,SE,Machine Learning Engineer,142200,US,M
2023,MI,Data Visualization Specialist,158000,US,M
2023,MI,Data Visualization Specialist,90300,US,M
2023,SE,Data Engineer,170000,US,M
2023,SE,Data Engineer,130000,US,M
2023,SE,Data Engineer,175000,US,M
2023,SE,Data Engineer,130000,US,M
2023,MI,Applied Scientist,222200,US,L
2023,MI,Applied Scientist,136000,US,L
2023,SE,Business Intelligence Engineer,225000,US,M
2023,SE,Business Intelligence Engineer,180000,US,M
2023,MI,Applied Scientist,260000,US,L
2023,MI,Applied Scientist,136000,US,L
2023,SE,Data Engineer,152375,US,M
2023,SE,Data Engineer,94000,US,M
2023,SE,Data Analyst,82000,US,M
2023,SE,Data Analyst,77000,US,M
2023,SE,Data Engineer,196000,US,M
2023,SE,Data Engineer,94000,US,M
2023,SE,Data Scientist,264846,US,M
2023,SE,Data Scientist,143060,US,M
2023,EN,Data Analyst,203000,US,M
2023,EN,Data Analyst,89030,US,M
2023,SE,Data Scientist,64781,ES,M
2023,SE,Data Scientist,41027,ES,M
2023,EN,Data Analyst,160800,US,M
